time,open,high,low,close,STH MVRV,MVRV SMA,VLT SRI Bias Histogram,LT SRI Bias Histogram,ST SRI Bias Histogram,VST SRI Bias Histogram,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Deep Acc Signal,Acc Signal,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled
1765218600,182.71,184.01,180.9,183.7,0.7156519633008044,,-15,-15,10,10,-20.72800550950722,-60,-80,40,60,80,,,,,,,,,179.11148334113764,229.80685222740348,0,0,0,0,0
1765290600,181.49,198.38,179.93,193.35,0.7156519633008044,,-10,-10,15,40,-20.72800550950722,-60,-80,40,60,80,,,,,,,,,179.11148334113764,229.80685222740348,0,0,0,0,0
1765305000,193.4,194.72,188.27,188.94,0.7156519633008044,,-15,-10,10,20,-20.72800550950722,-60,-80,40,60,80,,,,,,,,,179.11148334113764,229.80685222740348,0,0,0,0,0
1765377000,189.33,189.33,184.26,186.7,0.7156519633008044,,15,-10,15,25,-20.72800550950722,-60,-80,40,60,80,,,,,,,,,179.11148334113764,229.80685222740348,0,0,0,0,0
1765391400,186.55,191.07,182.2,184.54,0.7156519633008044,,10,-10,10,20,-20.72800550950722,-60,-80,40,60,80,,,,,,,,,179.11148334113764,229.80685222740348,0,0,0,0,0
1765463400,179.9,180.85,171.42,177.185,0.7156519633008044,,15,-10,15,10,-20.72800550950722,-60,-80,40,60,80,,,,,,,,,179.11148334113764,229.80685222740348,0,0,0,0,0
1765477800,177.16,183.51,176.28,183.34,0.7117310328808891,,10,-15,10,10,-20.72800550950722,-60,-80,40,60,80,,,,,,,,,179.11148334113764,229.80685222740348,0,0,0,0,0
1765549800,183.09,185.23,177.13,182,0.7117310328808891,,15,-10,15,15,-20.72800550950722,-60,-80,40,60,80,,,,,,,,,179.11148334113764,229.80685222740348,0,0,0,0,0
1765564200,181.89,182.64,176.22,176.46,0.7117310328808891,,15,-10,15,15,-31.685306036531156,-60,-80,40,60,80,,,,,,,,,179.11148334113764,229.80685222740348,0,0,0,0,0
1765809000,176.02,176.45,161.61,161.9,0.7117310328808891,,15,-10,15,-10,-31.685306036531156,-60,-80,40,60,80,,,,,,,,,179.11148334113764,229.80685222740348,0,0,0,0,0
1765823400,161.86,165.43,160.55,162.1,0.7117310328808891,,10,-10,10,-15,-32.068758349821785,-60,-80,40,60,80,,,,,,,,,174.4117516559838,229.80685222740348,0,0,0,0,0
1765895400,165,171.45,161.99,164,0.7117310328808891,,15,-10,15,5,-32.068758349821785,-60,-80,40,60,80,,,,,,,,,174.4117516559838,229.80685222740348,0,0,0,0,0
1765909800,164,168.6,163.24,167.47,0.6486151015183502,,-10,-40,-40,-35,-33.62305019131532,-60,-80,40,60,80,,,,,,,,,174.4117516559838,229.80685222740348,0,0,0,0,0
1765981800,167.745,171.1,163.55,164.12,0.6486151015183502,,5,-20,-10,-20,-33.62305019131532,-60,-80,40,60,80,,,,,,,,,174.4117516559838,229.80685222740348,0,0,0,0,0
1765996200,164.1,164.37,160.31,160.41,0.6486151015183502,,0,-35,-40,-55,-34.035078954960724,-60,-80,40,60,80,,,,,,,,,172.70952595393985,229.80685222740348,0,0,0,0,0
1766068200,167.62,169.51,159.79,161.57,0.6486151015183502,,5,-20,-20,-10,-34.035078954960724,-60,-80,40,60,80,,,,,,,,,172.70952595393985,229.80685222740348,0,0,0,0,0
1766082600,161.64,162.83,157.44,158.29,0.6486151015183502,,-15,-35,-40,-45,-35.00808034242684,-60,-80,40,60,80,,,,,,,,,171.05040758273387,229.80685222740348,0,0,0,0,0
1766154600,163.39,167.74,161.64,164.6,0.6486151015183502,,5,-10,15,5,-35.00808034242684,-60,-80,40,60,80,,,,,,,,,171.05040758273387,229.80685222740348,0,0,0,0,0
1766169000,164.5,166.11,162.8,164.43,0.6367067493517379,,0,-70,-45,-40,-35.124304794241965,-60,-80,40,60,80,,,,,,,,,171.05040758273387,215.8732930552498,0,0,0,0,0
1766413800,168.93,170.63,164.92,166.23,0.6367067493517379,,5,-35,-10,-10,-35.124304794241965,-60,-80,40,60,80,,,,,,,,,171.05040758273387,215.8732930552498,0,0,0,0,0
1766428200,166.27,166.46,163.69,164.24,0.6367067493517379,,-15,-35,-15,-15,-35.124304794241965,-60,-80,40,60,80,,,,,,,,,171.05040758273387,215.8732930552498,0,0,0,0,0
1766500200,162.25,162.73,156.72,158.36,0.6367067493517379,,15,-35,-10,15,-35.19826294272887,-60,-80,40,60,80,,,,,,,,,170.19890949941987,215.8732930552498,0,0,0,0,0
1766514600,158.39,159.19,156.51,157.88,0.6367067493517379,,10,-50,-30,-45,-37.48390491254469,-60,-80,40,60,80,,,,,,,,,166.3168445351756,215.8732930552498,0,0,0,0,0
1766586600,157.2,159.28,155.09,158.69,0.6117503626913808,,-15,-40,-30,-45,-39.49686521055065,-60,-80,40,60,80,,,,,,,,,166.1970699255202,215.8732930552498,0,0,0,0,0
1766759400,159.89,159.89,154.13,157.23,0.6117503626913808,,5,-20,5,-10,-39.33297897127073,-60,-80,40,60,80,,,,,,,,,166.1970699255202,215.8732930552498,0,0,0,0,0
1766773800,157.32,159.26,156.87,158.82,0.6117503626913808,,0,-60,0,-15,-38.854046717070425,-60,-80,40,60,80,,,,,,,,,165.7769633541475,208.41292212273194,0,0,0,0,0
1767018600,157.9,162.92,155.86,156.7,0.6117503626913808,,5,-45,5,-25,-38.35146662059213,-60,-80,40,60,80,,,,,,,,,165.7769633541475,208.41292212273194,0,0,0,0,0
1767033000,156.72,157.27,155.33,155.33,0.6117503626913808,,-15,-35,0,-30,-38.55666996708344,-60,-80,40,60,80,,,,,,,,,163.49605513699456,208.41292212273194,0,0,0,0,0
1767105000,155.89,159.38,154.16,157.24,0.6117503626913808,,15,-35,15,15,-37.94645880100056,-60,-80,40,60,80,,,,,,,,,163.49605513699456,208.41292212273194,0,0,0,0,0
1767119400,157.27,157.65,155.5,155.5,0.5985466658467518,,10,-55,-45,-20,-38.44025111314223,-60,-80,40,60,80,,,,,,,,,163.49605513699456,208.41292212273194,0,0,0,0,0
1767191400,156.17,156.74,152.53,154.215,0.5985466658467518,,15,-10,-10,-10,-38.53078500145936,-60,-80,40,60,80,,,,,,,,,162.48973875217823,208.41292212273194,0,0,0,0,0
1767205800,154.18,154.68,151.43,151.86,0.5835307237854728,,-10,-40,-40,-50,-40.2326116813958,-60,-80,40,60,80,,,,,,,,,160.2511859841655,208.41292212273194,0,0,0,0,0
1767364200,154.6,160.76,149.79,157.67,0.5835307237854728,,5,-20,-10,-20,-38.50399099617021,-60,-80,40,60,80,,,,,,,,,160.2511859841655,208.41292212273194,0,0,0,0,0
1767378600,157.63,158.44,155.9,157.27,0.5835307237854728,,-20,-50,-5,-15,-27.67319815029171,-60,-80,40,60,80,,,,,,,,,160.2511859841655,198.91842768539397,0,0,0,0,0
1767623400,163.16,167.68,160.98,161.52,0.5835307237854728,,-10,-35,-10,5,-27.67319815029171,-60,-80,40,60,80,,,,,,,,,160.2511859841655,198.91842768539397,0,0,0,0,0
1767637800,161.5,166.17,161.14,164.67,0.5835307237854728,,-5,-35,-5,10,-27.67319815029171,-60,-80,40,60,80,,,,,,,,,160.2511859841655,198.91842768539397,0,0,0,0,0
1767709800,166.805,167.1,154.95,155.46,0.5835307237854728,,-10,-35,15,25,-27.67319815029171,-60,-80,40,60,80,,,,,,,,,160.2511859841655,198.91842768539397,0,0,0,0,0
1767724200,155.45,159.65,154.06,158.03,0.6058981641906858,,-5,-40,20,30,-27.67319815029171,-60,-80,40,60,80,,,,,,,,,160.2511859841655,198.91842768539397,0,0,0,0,0
1767796200,163.51,170.12,158.47,161.34,0.6058981641906858,,15,10,15,25,-27.67319815029171,-60,-80,40,60,80,,,,,,,,,160.2511859841655,198.91842768539397,0,0,0,0,0
1767810600,161.37,162.65,159.84,161.5,0.6058981641906858,,20,10,20,20,-27.376922763006704,-60,-80,40,60,80,,,,,,,,,160.2511859841655,198.91842768539397,0,0,0,0,0
1767882600,158.635,170.6,156.2,169.4,0.6058981641906858,,15,10,15,15,-27.376922763006704,-60,-80,40,60,80,,,,,,,,,160.2511859841655,198.91842768539397,0,0,0,0,0
1767897000,169.39,170.4,165.18,166.86,0.6058981641906858,,20,15,20,35,-26.476662442120485,-60,-80,40,60,80,,,,,,,,,160.2511859841655,198.91842768539397,0,0,0,0,0
1767969000,166.72,167.2,155.47,158.77,0.6058981641906858,,15,-20,15,15,-26.476662442120485,-60,-80,40,60,80,,,,,,,,,160.2511859841655,198.91842768539397,0,0,0,0,0
1767983400,158.78,159.87,156.81,157.31,0.6029553978937192,,20,5,20,20,-31.84133558749521,-60,-80,40,60,80,,,,,,,,,160.2511859841655,198.91842768539397,0,0,0,0,0
1768228200,156.15,161.98,154.69,160.83,0.6029553978937192,,15,10,15,15,-31.84133558749521,-60,-80,40,60,80,,,,,,,,,160.2511859841655,198.91842768539397,0,0,0,0,0
1768242600,160.82,163.82,159.93,162.24,0.6029553978937192,,20,10,20,20,-31.84133558749521,-60,-80,40,60,80,,,,,,,,,160.2511859841655,198.91842768539397,0,0,0,0,0
1768314600,164.445,169.9,160.73,169.86,0.6029553978937192,,15,15,15,30,-31.84133558749521,-60,-80,40,60,80,,,,,,,,,160.2511859841655,198.91842768539397,0,0,0,0,0
1768329000,169.88,173.76,168.95,173.22,0.6029553978937192,,20,15,20,45,-31.660908576463374,-60,-80,40,60,80,,,,,,,,,162.16533304264163,198.91842768539397,0,0,0,0,0
1768401000,178.43,190.2,176.8,179.17,0.6029553978937192,,15,15,15,60,-20.98961312305873,-60,-80,40,60,80,,,,,,,,,169.28709496816725,198.91842768539397,0,0,0,0,0
1768415400,179.18,180.54,176.12,179.22,0.686743944296858,,20,10,20,45,-20.98961312305873,-60,-80,40,60,80,,,,,,,,,169.28709496816725,198.91842768539397,0,0,0,0,0
1768487400,179.125,179.22,170.1,175.32,0.686743944296858,,15,15,15,25,-20.98961312305873,-60,-80,40,60,80,,,,,,,,,169.28709496816725,198.91842768539397,0,0,0,0,0
1768501800,175.325,175.75,170.79,170.9,0.686743944296858,,15,15,15,25,-20.98961312305873,-60,-80,40,60,80,,,,,,,,,169.28709496816725,198.91842768539397,0,0,0,0,0
1768573800,171.96,173.88,167.62,171.82,0.686743944296858,,15,15,15,25,-20.98961312305873,-60,-80,40,60,80,,,,,,,,,169.28709496816725,198.91842768539397,0,0,0,0,0
1768588200,171.89,173.86,170.7,173.72,0.686743944296858,,20,15,20,20,-20.98961312305873,-60,-80,40,60,80,,,,,,,,,169.28709496816725,198.91842768539397,0,0,0,0,0
1768919400,165.17,165.72,158.85,160.97,0.686743944296858,,0,15,0,-25,-20.98961312305873,-60,-80,40,60,80,,,,,,,,,169.28709496816725,198.91842768539397,0,0,0,0,0
1768933800,160.99,163.03,159.45,160.27,0.6137135630236569,,10,10,10,-15,-20.98961312305873,-60,-80,40,60,80,,,,,,,,,169.28709496816725,198.91842768539397,0,0,0,0,0
1769005800,161.27,164.16,156.02,158.97,0.6137135630236569,,10,15,10,-35,-30.98961312305873,-60,-80,40,60,80,,,,,,,,,169.28709496816725,198.91842768539397,0,0,0,0,0
1769020200,158.98,165.73,158.245,163.91,0.6137135630236569,,15,15,15,5,-30.98961312305873,-60,-80,40,60,80,,,,,,,,,169.28709496816725,198.91842768539397,0,0,0,0,0
1769092200,163.725,164.64,159.47,162.62,0.6137135630236569,,15,15,15,5,-30.98961312305873,-60,-80,40,60,80,,,,,,,,,169.28709496816725,198.91842768539397,0,0,0,0,0
1769106600,162.54,163.67,160.67,160.82,0.6137135630236569,,20,15,20,10,-30.98961312305873,-60,-80,40,60,80,,,,,,,,,169.28709496816725,198.91842768539397,0,0,0,0,0
1769178600,160.94,168.95,158.72,167.47,0.6137135630236569,,15,15,15,15,-30.98961312305873,-60,-80,40,60,80,,,,,,,,,169.28709496816725,198.91842768539397,0,0,0,0,0
1769193000,167.46,167.82,162.51,163.16,0.6244149671591276,,20,10,20,20,-30.98961312305873,-60,-80,40,60,80,,,,,,,,,169.28709496816725,198.91842768539397,0,0,0,0,0
1769437800,159.41,163.12,158.62,161.62,0.6244149671591276,,15,15,15,15,-30.98961312305873,-60,-80,40,60,80,,,,,,,,,169.28709496816725,198.91842768539397,0,0,0,0,0
1769452200,161.6,163.9,160.29,160.52,0.6244149671591276,,20,15,20,20,-30.98961312305873,-60,-80,40,60,80,,,,,,,,,169.28709496816725,198.91842768539397,0,0,0,0,0
1769524200,160.32,160.99,156.98,158.45,0.6244149671591276,,15,15,15,0,-31.171911943057193,-60,-80,40,60,80,,,,,,,,,167.35308992054078,198.91842768539397,0,0,0,0,0
1769538600,158.5,161.64,157.72,161.62,0.6244149671591276,,20,15,20,20,-31.171911943057193,-60,-80,40,60,80,,,,,,,,,167.35308992054078,198.91842768539397,0,0,0,0,0
1769610600,164.46,165.68,159.04,159.63,0.6244149671591276,,15,15,15,15,-31.171911943057193,-60,-80,40,60,80,,,,,,,,,167.35308992054078,198.91842768539397,0,0,0,0,0
1769625000,159.6,160.44,156.99,158.37,0.6064835130371824,,20,10,20,-5,-31.255819953406537,-60,-80,40,60,80,,,,,,,,,166.46291128113268,198.91842768539397,0,0,0,0,0
1769697000,155.95,156.005,141.64,142.11,0.6064835130371824,,-20,15,-20,-45,-31.601772813772346,-60,-80,40,60,80,,,,,,,,,162.79270333248036,198.91842768539397,0,0,0,0,0
1769711400,142.05,143.24,139.365,143.24,0.6064835130371824,,-5,0,-20,-45,-33.11272741683616,-60,-80,40,60,80,,,,,,,,,149.81965309444604,198.91842768539397,0,0,0,0,0
1769783400,139.995,145.95,139.89,143.64,0.6064835130371824,,-10,15,-10,-20,-33.11272741683616,-60,-80,40,60,80,,,,,,,,,149.81965309444604,198.91842768539397,0,0,0,0,0
1769797800,143.62,151.13,142.8,149.73,0.6064835130371824,,-80,-25,-40,-65,-33.91111964876754,-60,-80,40,60,80,,,,,,,,,149.81965309444604,198.66766760523055,0,0,0,0,0
1770042600,139.64,147.89,138,142.79,0.6064835130371824,,-45,5,-20,-45,-33.91111964876754,-60,-80,40,60,80,,,,,,,,,149.81965309444604,198.66766760523055,0,0,0,0,0
1770057000,142.7,144.66,139.39,139.7,0.5351389969558178,,-50,-15,-80,-55,-35.68277539021001,-60,-80,40,60,80,,,,,,,,,149.81965309444604,198.66766760523055,0,0,0,0,0
1770129000,140.135,140.23,128.62,128.87,0.5351389969558178,,-45,5,-45,-50,-35.90436191332406,-60,-80,40,60,80,,,,,,,,,147.47180894938893,198.66766760523055,0,0,0,0,0
1770143400,128.8,133.46,126.75,133.27,0.5351389969558178,,-70,-10,-70,-75,-40.73839736949236,-60,-80,40,60,80,,,,,,,,,140.66382259586115,198.66766760523055,0,0,0,0,0
1770215400,130.01,130.77,121.2,123.94,0.5351389969558178,,-25,5,-50,-65,-40.95947158176293,-60,-80,40,60,80,,,,,,,,,138.3214066961568,198.66766760523055,0,0,0,0,0
1770229800,124.03,129.505,123.11,128.77,0.5351389969558178,,-30,-10,-70,-60,-46.35584134595411,-60,-80,40,60,80,,,,,,,,,136.97380621785987,198.66766760523055,0,0,0,0,0
1770301800,120.31,122,109.84,110.31,0.5351389969558178,,-25,-30,-25,-65,-46.98688986235406,-60,-80,40,60,80,,,,,,,,,130.28746291658416,198.66766760523055,0,0,0,0,0
1770316200,110.33,111.46,104.17,106.96,0.41056120036786364,,-45,-40,-85,-85,-52.196779717725384,-60,-80,40,60,80,,,,,,,,,119.67621556539957,198.66766760523055,0,0,0,0,0
1770388200,114.95,133.82,114.68,131.1,0.41056120036786364,,-10,0,-35,-35,-52.196779717725384,-60,-80,40,60,80,,,,,,,,,119.67621556539957,198.66766760523055,0,0,0,0,0
1770402600,131.17,135.6,131.1,134.9,0.41056120036786364,,-25,-40,-50,-25,-50.65383470871321,-60,-80,40,60,80,,,,,,,,,119.67621556539957,181.7225770619998,0,0,0,0,0
1770647400,127.4,139.56,125.11,137.69,0.41056120036786364,,-20,-15,-35,-20,-50.65383470871321,-60,-80,40,60,80,,,,,,,,,119.67621556539957,181.7225770619998,0,0,0,0,0
1770661800,137.73,138.84,135.56,138.43,0.41056120036786364,,-25,-10,-40,-15,-49.590841263847736,-60,-80,40,60,80,,,,,,,,,119.67621556539957,181.7225770619998,0,0,0,0,0
1770733800,133.64,139.16,133.5,134.2,0.41056120036786364,,-10,-10,-10,0,-49.590841263847736,-60,-80,40,60,80,,,,,,,,,119.67621556539957,181.7225770619998,0,0,0,0,0
1770748200,134.17,135.8,132.67,132.92,0.5105091964585249,,-15,-15,-15,-5,-47.07593740926388,-60,-80,40,60,80,,,,,,,,,119.67621556539957,181.7225770619998,0,0,0,0,0
1770820200,133.685,133.8,124.3,125.25,0.5105091964585249,,-10,15,-10,0,-47.07593740926388,-60,-80,40,60,80,,,,,,,,,119.67621556539957,181.7225770619998,0,0,0,0,0
1770834600,125.25,127.37,123.92,126.16,0.5105091964585249,,-15,15,-15,-15,-43.914426434968966,-60,-80,40,60,80,,,,,,,,,119.67621556539957,181.7225770619998,0,0,0,0,0
1770906600,127.57,128.49,120.64,121.89,0.5105091964585249,,-10,15,-10,-25,-43.914426434968966,-60,-80,40,60,80,,,,,,,,,119.67621556539957,181.7225770619998,0,0,0,0,0
1770921000,121.71,124.63,120.9,122.86,0.5105091964585249,,-15,15,-15,-30,-41.28565552493859,-60,-80,40,60,80,,,,,,,,,119.67621556539957,181.7225770619998,0,0,0,0,0
1770993000,127.1,134.39,125.77,132.26,0.5105091964585249,,-10,15,-10,-10,-41.28565552493859,-60,-80,40,60,80,,,,,,,,,119.67621556539957,181.7225770619998,0,0,0,0,0
1771007400,132.3,135.25,132.13,133.89,0.5141762964563801,,-55,-30,-55,0,-32.49218838680886,-60,-80,40,60,80,,,,,,,,,119.67621556539957,172.36265727185696,0,0,0,0,0
1771338600,129.01,131.88,125.93,130.61,0.5141762964563801,,-35,-10,-35,-10,-32.49218838680886,-60,-80,40,60,80,,,,,,,,,119.67621556539957,172.36265727185696,0,0,0,0,0
1771353000,130.65,132.12,128.37,128.68,0.5141762964563801,,-40,-10,-40,-15,-32.49218838680886,-60,-80,40,60,80,,,,,,,,,119.67621556539957,172.36265727185696,0,0,0,0,0
1771425000,127.68,132.24,126.02,127,0.5141762964563801,,-35,-10,-35,-10,-32.49218838680886,-60,-80,40,60,80,,,,,,,,,119.67621556539957,172.36265727185696,0,0,0,0,0
1771439400,126.99,127.33,123.62,125.21,0.5141762964563801,,-40,-10,-40,-15,-32.49218838680886,-60,-80,40,60,80,,,,,,,,,119.67621556539957,172.36265727185696,0,0,0,0,0
1771511400,123.45,127.15,121.89,126.77,0.5141762964563801,,-10,15,-10,-10,-32.49218838680886,-60,-80,40,60,80,,,,,,,,,119.67621556539957,172.36265727185696,0,0,0,0,0
1771525800,126.76,130.04,125.93,129.47,0.49721352517927847,,-15,10,-55,-15,-32.49218838680886,-60,-80,40,60,80,,,,,,,,,119.67621556539957,172.36265727185696,0,0,0,0,0
1771597800,130.51,136.15,129.45,131.81,0.49721352517927847,,10,15,-15,10,-32.49218838680886,-60,-80,40,60,80,,,,,,,,,119.67621556539957,172.36265727185696,0,0,0,0,0
1771612200,131.75,133.95,130.34,130.945,0.49721352517927847,,5,-25,-20,5,-32.12226583189773,-60,-80,40,60,80,,,,,,,,,119.67621556539957,167.60032460958146,0,0,0,0,0
1771857000,127.97,130.31,122.84,124.31,0.49721352517927847,,-20,-10,-45,-20,-32.12226583189773,-60,-80,40,60,80,,,,,,,,,119.67621556539957,167.60032460958146,0,0,0,0,0
1771871400,124.34,125.88,123.35,123.685,0.49721352517927847,,-15,-10,-40,-30,-36.99601795671546,-60,-80,40,60,80,,,,,,,,,119.67621556539957,167.60032460958146,0,0,0,0,0
1771943400,121.68,124.82,118.4,124.2,0.49721352517927847,,-10,-10,-10,-25,-36.99601795671546,-60,-80,40,60,80,,,,,,,,,119.67621556539957,167.60032460958146,0,0,0,0,0
1771957800,124.22,126.67,123.78,124.6,0.4785782374218149,,-30,-15,-15,-15,-36.99601795671546,-60,-80,40,60,80,,,,,,,,,119.67621556539957,167.60032460958146,0,0,0,0,0
1772029800,130.045,136.81,129,136.69,0.4785782374218149,,10,15,10,25,-36.686262457079515,-60,-80,40,60,80,,,,,,,,,122.4450220874576,167.60032460958146,0,0,0,0,0
1772044200,136.69,137.86,135.17,135.68,0.4785782374218149,,15,15,15,40,-35.965119404487915,-60,-80,40,60,80,,,,,,,,,128.89109193835347,167.60032460958146,0,0,0,0,0
1772116200,133.7,135.73,128.63,129.72,0.4785782374218149,,10,15,10,20,-35.965119404487915,-60,-80,40,60,80,,,,,,,,,128.89109193835347,167.60032460958146,0,0,0,0,0
1772130600,129.66,134.31,129.55,133.46,0.4785782374218149,,10,15,10,20,-35.965119404487915,-60,-80,40,60,80,,,,,,,,,128.89109193835347,167.60032460958146,0,0,0,0,0
1772202600,128.88,131.12,127.99,128.64,0.4785782374218149,,15,15,15,25,-35.965119404487915,-60,-80,40,60,80,,,,,,,,,128.89109193835347,167.60032460958146,0,0,0,0,0
1772217000,128.57,130.1,127.87,129.63,0.49741259954478173,,-30,10,10,10,-30.47358059564604,-60,-80,40,60,80,,,,,,,,,128.89109193835347,167.60032460958146,0,0,0,0,0