time,open,high,low,close,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,SRI Bias Histogram
1750080600,6.397062463899662,6.397062463899662,6.187182429109982,6.214274075281082,6.113973511166662,6.519783856124222,6.519783856124222,6.242999427172958,6.318641967859779,5.725527722809051,6.069184363763737,6.069184363763737,6.303150461732598,6.225183451522,-10
1750095000,6.214943371628778,6.214943371628778,6.156626506024096,6.183656957928802,6.069847248721853,6.47309859598178,6.47309859598178,6.242999427172958,6.318641967859779,5.738184117803136,6.072184431414917,6.072184431414917,6.260131256130533,6.225183451522,-15
1750167000,6.252165944685105,6.31402283182825,6.208692710975816,6.286803320345587,6.069847248721853,6.47309859598178,6.47309859598178,6.242999427172958,6.318641967859779,5.7575631962418665,6.082275077075817,6.082275077075817,6.260131256130533,6.225183451522,-10
1750181400,6.285617482635948,6.305882352941176,6.246281975014872,6.305882352941176,6.038282470980975,6.439166308640579,6.439166308640579,6.242999427172958,6.318641967859779,5.779783998648339,6.094809743530606,6.094809743530606,6.260131256130533,6.225183451522,-15
1750253400,6.29026248941575,6.29026248941575,6.206354515050167,6.250211327134404,6.038282470980975,6.439166308640579,6.439166308640579,6.242999427172958,6.318641967859779,5.803500666418643,6.1064999213617455,6.1064999213617455,6.260131256130533,6.225183451522,-10
1750267800,6.250042265426881,6.2784810126582276,6.238743279569892,6.257884028484232,6.000342009204058,6.397294846726947,6.397294846726947,6.242999427172958,6.318641967859779,5.833555250179681,6.1217826167894955,6.1217826167894955,6.260131256130533,6.225183451522,-15
1750426200,6.178470724829989,6.295443080544812,6.130252804285954,6.288010945784164,6.000342009204058,6.397294846726947,6.397294846726947,6.242999427172958,6.318641967859779,5.86956364329488,6.141190929607776,6.141190929607776,6.260131256130533,6.225183451522,-10
1750440600,6.288622754491017,6.320401565424536,6.272789347900307,6.301873935264054,5.967345720436546,6.334397668263453,6.334397668263453,6.242999427172958,6.318641967859779,5.913142447889063,6.164556717728562,6.164556717728562,6.260131256130533,6.225183451522,-15
1750685400,6.307116756568645,6.3729047865906345,6.2639664804469275,6.339218050292801,5.967345720436546,6.334397668263453,6.334397668263453,6.242999427172958,6.318641967859779,5.9438509313576,6.184009003641307,6.4241670759250145,6.269178088599368,6.225183451522,10
1750699800,6.342921116086806,6.342921116086806,6.259246633713993,6.259246633713993,5.933170730800617,6.301394093314159,6.301394093314159,6.242999427172958,6.318641967859779,5.961550380743893,6.194210180179788,6.194210180179788,6.269178088599368,6.225183451522,-25
1750771800,6.251714907144052,6.386635638297873,6.229535723281001,6.328231575445018,5.933170730800617,6.301394093314159,6.301394093314159,6.242999427172958,6.318641967859779,5.99274898589878,6.213870105081464,6.434991224264149,6.269178088599368,6.225183451522,10
1750786200,6.330227915488272,6.346249379036264,6.277360066833751,6.279220779220779,5.895059184546188,6.257660269533829,6.257660269533829,6.242999427172958,6.318641967859779,6.014739983670712,6.2273441413593735,6.2273441413593735,6.269178088599368,6.225183451522,5
1750858200,6.276129137453123,6.3283460060502,6.230927157756426,6.3031941031941034,5.895059184546188,6.257660269533829,6.257660269533829,6.242999427172958,6.318641967859779,6.050793106101868,6.248338223485063,6.248338223485063,6.269178088599368,6.225183451522,10
1750872600,6.301556101556102,6.348655256723716,6.295936831715743,6.341113105924595,5.867083397504178,6.228985343060265,6.228985343060265,6.242999427172958,6.318641967859779,6.095182669512614,6.274455659532577,6.45372864955254,6.269178088599368,6.225183451522,10
1750944600,6.3382570162481535,6.433263978767673,6.326289926289927,6.326289926289927,5.867083397504178,6.228985343060265,6.228985343060265,6.242999427172958,6.318641967859779,6.1416254974819,6.300356586489794,6.459087675497689,6.269178088599368,6.225183451522,15
1750959000,6.324434981984933,6.349844695111983,6.304775972427375,6.320359771054783,5.841547843860001,6.204770325337248,6.204770325337248,6.242999427172958,6.318641967859779,6.189847737761299,6.326128002200267,6.462408266639236,6.269178088599368,6.225183451522,10
1751031000,6.348467369808834,6.520310435931307,6.339285714285714,6.47896120973044,5.841547843860001,6.204770325337248,6.204770325337248,6.242999427172958,6.318641967859779,6.220735908320302,6.353851352589309,6.486966796858317,6.391732754685039,6.225183451522,15
1751045400,6.479611969746793,6.490473061760841,6.31952565263938,6.31952565263938,5.818521804087751,6.183290078416498,6.183290078416498,6.242999427172958,6.318641967859779,6.2389735926689855,6.36754073869219,6.36754073869219,6.391732754685039,6.225183451522,10
1751290200,6.3587400032642405,6.613024318589848,6.316023007395234,6.56995918367347,5.818521804087751,6.183290078416498,6.183290078416498,6.242999427172958,6.318641967859779,6.261586226562003,6.3959714489377975,6.530356671313592,6.3927653817182275,6.225183451522,15
1751304600,6.571475222467141,6.679790026246719,6.547525401507702,6.6056199967325595,5.819037720300715,6.183723266843047,6.548408813385379,6.423470071086845,6.318641967859779,6.281752281324068,6.423977122269042,6.566201963214016,6.487174070263387,6.225183451522,20
1751376600,6.531858699240673,6.531858699240673,6.270888594164456,6.304185661002901,5.819037720300715,6.183723266843047,6.548408813385379,6.423470071086845,6.318641967859779,6.278595143535049,6.417235253812909,6.417235253812909,6.443739450705259,6.225183451522,0
1751391000,6.306009117281393,6.330489522074049,6.233160621761658,6.237840548219957,5.790924234522016,6.158489522962467,6.158489522962467,6.423470071086845,6.318641967859779,6.26991180332633,6.401550595958917,6.401550595958917,6.4127970569660855,6.225183451522,5
1751463000,6.2650089972190415,6.371458299983992,6.201436500163238,6.371286333708046,5.790924234522016,6.158489522962467,6.158489522962467,6.423470071086845,6.318641967859779,6.271894794720558,6.394137313131352,6.516379831542145,6.374768266131173,6.225183451522,10
1751477400,6.371986960222254,6.497675164341831,6.366585956416465,6.4436969405734414,5.775653053668879,6.142801468958482,6.509949884248085,6.423470071086845,6.318641967859779,6.278168089080103,6.392071243366441,6.505974397652779,6.374768266131173,6.225183451522,10
1751549400,6.439639929271821,6.589226124265057,6.434335315865616,6.4959794146027665,5.771556638587595,6.138797005811374,6.506037373035153,6.423470071086845,6.318641967859779,6.287505292841378,6.392744107702931,6.497982922564483,6.374768266131173,6.263522778180548,5
1751895000,6.534728984096073,6.5664562085154605,6.4574502771437885,6.544182262001627,5.771556638587595,6.138797005811374,6.506037373035153,6.423470071086845,6.318641967859779,6.297986979534807,6.397600573185082,6.497214166835358,6.421947424202521,6.263522778180548,10
1751909400,6.542629352424341,6.545454545454545,6.441746781815219,6.444390164468328,5.759958255522082,6.127457318958615,6.494956382395148,6.423470071086845,6.318641967859779,6.302045875440405,6.400187583149931,6.4983292908594565,6.421947424202521,6.267984763710773,-5
1751981400,6.453796445880452,6.476489533011272,6.385739808348222,6.4239780255291645,5.759958255522082,6.127457318958615,6.494956382395148,6.423470071086845,6.318641967859779,6.304707408314951,6.401185228667905,6.497663049020859,6.421947424202521,6.267984763710773,10
1751995800,6.421035624848534,6.437157589429584,6.385534388117533,6.416558861578267,5.749625256445678,6.11761107858268,6.485596900719682,6.423470071086845,6.318641967859779,6.306598008176401,6.399313205933687,6.4920284036909734,6.421947424202521,6.267984763710773,5
1752067800,6.449028736554824,6.541002094409538,6.401680400710939,6.479206963249517,5.749625256445678,6.11761107858268,6.485596900719682,6.423470071086845,6.318641967859779,6.311913371237577,6.404533444433132,6.4971535176286865,6.421947424202521,6.267984763710773,10
1752082200,6.473972602739726,6.544064962980655,6.473972602739726,6.5346752634061955,5.7591291234397,6.125532636504301,6.491936149568901,6.423470071086845,6.318641967859779,6.320901129277146,6.4167438146927145,6.5125865001082826,6.452807676443664,6.267984763710773,15
1752154200,6.533101045296167,6.62046100410483,6.488357555868104,6.492338647268225,5.7591291234397,6.125532636504301,6.491936149568901,6.423470071086845,6.318641967859779,6.327255332076032,6.424336562647612,6.521417793219193,6.45522323999614,6.267984763710773,10
1752168600,6.490326574833617,6.539773608311367,6.483359253499223,6.537591071151759,5.772989966509125,6.136818780871617,6.500647595234109,6.423470071086845,6.318641967859779,6.3438279199369765,6.44288144391651,6.541934967896043,6.45522323999614,6.3623958496619295,30
1752240600,6.4404904306220105,6.529534295491743,6.386756165623351,6.4605715995810264,5.772989966509125,6.136818780871617,6.500647595234109,6.423470071086845,6.318641967859779,6.353163110020699,6.4529562688257665,6.552749427630834,6.45522323999614,6.3623958496619295,0
1752255000,6.459851284429749,6.471288307051473,6.3865647023541765,6.46600208302336,5.7933863808354795,6.150489138520186,6.507591896204892,6.423470071086845,6.318641967859779,6.364006690590407,6.4643200230488755,6.564633355507344,6.45522323999614,6.3623958496619295,15
1752499800,6.462416883492338,6.5712640368557445,6.4524328249818454,6.567622950819673,5.7933863808354795,6.150489138520186,6.507591896204892,6.423470071086845,6.318641967859779,6.37532435876743,6.479706279482573,6.584088200197717,6.45522323999614,6.3623958496619295,10
1752514200,6.5703410920802225,6.623388042203986,6.542703972974958,6.618363156350836,5.831915277244419,6.179810897796312,6.527706518348205,6.427020438698169,6.318641967859779,6.390053088357885,6.500279431602446,6.610505774847007,6.493148866067324,6.3623958496619295,15
1752586200,6.649484536082474,6.789355658543878,6.648960047882688,6.705019824942022,5.831915277244419,6.179810897796312,6.527706518348205,6.529325873040452,6.318641967859779,6.4067618385948855,6.5265852614150655,6.6464086842352454,6.5999098167584584,6.3623958496619295,10
1752600600,6.706322484100261,6.752220382357368,6.677899508877975,6.677899508877975,5.865911929832526,6.2093807221036625,6.552849514374799,6.5615019984188,6.318641967859779,6.420747563311112,6.547394901363825,6.674042239416538,6.605283596388536,6.497196406304735,35
1752672600,6.639230199851962,6.692748933666716,6.625593824228028,6.662259438812987,5.865911929832526,6.2093807221036625,6.552849514374799,6.5615019984188,6.318641967859779,6.434299080815932,6.566446450016381,6.698593819216829,6.605283596388536,6.497196406304735,15
1752687000,6.663092177745133,6.7257862561685196,6.661490683229813,6.718644067796611,5.917474972191207,6.250383679118619,6.583292386046032,6.5615019984188,6.318641967859779,6.449662834996732,6.589158958180801,6.728655081364869,6.651047287890379,6.497196406304735,20
1752759000,6.736331766987395,6.747260882440035,6.671553383681326,6.671553383681326,5.917474972191207,6.250383679118619,6.583292386046032,6.564550829743462,6.318641967859779,6.463846027163278,6.608255488150022,6.752664949136767,6.651047287890379,6.497196406304735,15
1752773400,6.6737746186879905,6.687913056249082,6.658664787326198,6.672627845107893,5.972449578786166,6.291006838827621,6.609564098869076,6.564550829743462,6.318641967859779,6.476537503344635,6.624935912283006,6.773334321221378,6.651047287890379,6.527817445406144,35
1752845400,6.690553745928338,6.698216128556686,6.3919952031179745,6.393256750708638,5.972449578786166,6.291006838827621,6.609564098869076,6.564550829743462,6.318641967859779,6.47092513393671,6.6181222838611165,6.6181222838611165,6.541183807532516,6.527817445406144,0
1752859800,6.392004773269689,6.420706655710764,6.342184218421842,6.345055109844792,5.999710392569132,6.305175851864565,6.305175851864565,6.534099576478959,6.318641967859779,6.460239916939381,6.605538615160267,6.605538615160267,6.46559099593273,6.527817445406144,10
1753104600,6.3978574616872494,6.453994978585143,6.365788298347476,6.45315773720443,5.999710392569132,6.305175851864565,6.305175851864565,6.534099576478959,6.318641967859779,6.458358226485974,6.601858518248611,6.601858518248611,6.46559099593273,6.527817445406144,10
1753119000,6.454735897052222,6.474522771681948,6.41733353465197,6.423767154275373,6.039834370056819,6.3287263879122095,6.3287263879122095,6.534099576478959,6.318641967859779,6.456056523030818,6.599177042573658,6.599177042573658,6.46559099593273,6.527817445406144,15
1753191000,6.3288813459268,6.379475115783283,6.192543793981135,6.256812796208531,6.039834370056819,6.3287263879122095,6.3287263879122095,6.497282442496829,6.318641967859779,6.436577604876786,6.579667119499919,6.579667119499919,6.365240925386415,6.527817445406144,-20
1753205400,6.257777777777777,6.313639035861257,6.255889761446141,6.284724270126807,6.07308632883463,6.34377193877244,6.34377193877244,6.427156501696344,6.318641967859779,6.421220360669246,6.56489552804915,6.56489552804915,6.365240925386415,6.505198096944734,-5
1753277400,6.3005513336313514,6.313775130305286,6.089368720947669,6.126775302735835,6.07308632883463,6.34377193877244,6.34377193877244,6.427156501696344,6.318641967859779,6.392187402847438,6.541672524773372,6.541672524773372,6.2882738389492685,6.505198096944734,-10
1753291800,6.1268690191387565,6.136630281428678,6.070870244919228,6.13464110566206,6.0868666770055855,6.344972308931619,6.344972308931619,6.25409138121904,6.318641967859779,6.359755082412645,6.511781361711475,6.511781361711475,6.209398342882462,6.464121327393546,-5
1753363800,6.139111111111111,6.146475118483413,6.065108638841185,6.108395481060326,6.0868666770055855,6.344972308931619,6.344972308931619,6.25409138121904,6.318641967859779,6.324163621900676,6.478814990091399,6.478814990091399,6.201877015288639,6.464121327393546,-10
1753378200,6.108682811577082,6.183919893977323,6.1053020233348105,6.130781734889907,6.09618495656232,6.344539706961286,6.344539706961286,6.25409138121904,6.318641967859779,6.2932082632051625,6.451889785563863,6.451889785563863,6.201877015288639,6.337448995372109,-25
1753450200,6.139527845036319,6.186891727493917,6.1332723391277835,6.1456883509833595,6.09618495656232,6.344539706961286,6.344539706961286,6.25409138121904,6.318641967859779,6.264934017429033,6.427252306849652,6.427252306849652,6.201877015288639,6.337448995372109,-10
1753464600,6.143094841930116,6.176359942818449,6.110968714662646,6.11376478565509,6.114769047966107,6.3479446044626,6.3479446044626,6.25409138121904,6.318641967859779,6.23226078319149,6.398286143211694,6.398286143211694,6.201877015288639,6.325727810977724,-20
1753709400,6.18203397374082,6.18203397374082,6.05100209392761,6.057411273486429,6.114769047966107,6.3479446044626,6.3479446044626,6.25409138121904,6.318641967859779,6.193755678514382,6.365572253839303,6.365572253839303,6.138485488717439,6.325727810977724,-10
1753723800,6.055464440137171,6.067953899116898,6.017138599105813,6.017138599105813,6.1303554465915155,6.346868891211953,6.346868891211953,6.170996467431053,6.318641967859779,6.152052544457905,6.33140808704228,6.33140808704228,6.1174151397029215,6.325727810977724,-45
1753795800,6.003105590062112,6.016701152822938,5.874417905963648,5.90759814897746,6.1303554465915155,6.346868891211953,6.346868891211953,6.122577872910521,6.318641967859779,6.098432036486021,6.28993029274785,6.28993029274785,6.000525759779401,6.325727810977724,-15
1753810200,5.906268656716418,5.978966211680466,5.9003900390039,5.914131575003745,6.109115236445931,6.3273143261009,6.3273143261009,6.082892892667263,6.318641967859779,6.0488613986094135,6.251381272101991,6.251381272101991,5.997516917883056,6.167252223646904,-35
1753882200,5.935609463911351,6.0123843628767535,5.912743628185907,6.012102196324517,6.109115236445931,6.3273143261009,6.3273143261009,6.082892892667263,6.318641967859779,6.009953132172316,6.2182407288609225,6.2182407288609225,5.997516917883056,6.167252223646904,-15
1753896600,6.013596294636186,6.037927430192624,5.950745594215996,5.950745594215996,6.094259252072764,6.3120084293823,6.3120084293823,6.082892892667263,6.318641967859779,5.967226368259623,6.183676939919225,6.183676939919225,5.997516917883056,6.134907327790698,-20
1753968600,5.942193087008342,6.094566508313539,5.934678624813153,6.07335474714275,6.094259252072764,6.3120084293823,6.3120084293823,6.082892892667263,6.318641967859779,5.937582480894857,6.157561161546952,6.157561161546952,5.997516917883056,6.134907327790698,-15
1753983000,6.070670850141939,6.115825517344052,6.031803180318032,6.0563847429519075,6.106088443641078,6.3124453145908985,6.3124453145908985,6.082892892667263,6.318641967859779,5.907612635663611,6.131571035883672,6.131571035883672,5.997516917883056,6.134907327790698,-25
1754055000,5.948346792625324,5.976252093164865,5.757281553398058,5.764923076923077,6.106088443641078,6.3124453145908985,6.3124453145908985,6.082892892667263,6.318641967859779,5.846271165126592,6.085047257109124,6.085047257109124,5.962894135701906,6.134907327790698,-15
1754069400,5.764579166025543,5.8113763174209545,5.702057998129093,5.710124610591899,6.075731343508356,6.285764248024269,6.285764248024269,5.929507436986871,6.318641967859779,5.7802560036564365,6.035031352655242,6.035031352655242,5.844195719725996,6.133371656619832,-35
1754314200,5.752623456790124,5.919596453683888,5.656626506024097,5.882012195121952,6.075731343508356,6.285764248024269,6.285764248024269,5.929507436986871,6.318641967859779,5.73710884555206,5.999574608121811,5.999574608121811,5.844195719725996,6.133371656619832,-15
1754328600,5.878219783569578,5.973960327793521,5.878219783569578,5.969171779141104,6.0562726961175635,6.268908198080145,6.268908198080145,5.929507436986871,6.318641967859779,5.712149554155699,5.978261012543795,5.978261012543795,5.844195719725996,6.133371656619832,-20
1754400600,5.921671420861923,5.963907233911842,5.855448017483609,5.860735910572893,6.0562726961175635,6.268908198080145,6.268908198080145,5.929507436986871,6.318641967859779,5.669799517934171,5.9433497729594045,5.9433497729594045,5.844195719725996,6.133371656619832,-15
1754415000,5.856699270299644,5.865438216165996,5.802766552688841,5.815491866769946,6.010860257487633,6.233451262228861,6.233451262228861,5.929507436986871,6.318641967859779,5.636792928174152,5.916022312961247,5.916022312961247,5.844195719725996,6.133234892805897,-50
1754487000,5.791222376757843,5.831540116815247,5.7620214395099545,5.800762776506484,6.010860257487633,6.233451262228861,6.233451262228861,5.929507436986871,6.318641967859779,5.6070644952034945,5.890752832163587,5.890752832163587,5.844195719725996,6.133234892805897,-15
1754501400,5.80137299771167,5.850450175492141,5.795662797800855,5.850450175492141,5.96174405192688,6.188323763722074,6.188323763722074,5.929507436986871,6.318641967859779,5.569436243834712,5.859177840023233,5.859177840023233,5.844195719725996,6.0156868516022985,-35
1754573400,5.860855114065569,6.1145394340758585,5.858656174334141,6.050914035352773,5.96174405192688,6.188323763722074,6.188323763722074,5.929507436986871,6.318641967859779,5.55032465861499,5.841582085397224,6.1328395121794586,5.911235352659854,6.0156868516022985,0
1754587800,6.055135951661631,6.099856916936517,6.006056018168055,6.01705565529623,5.9302532846980665,6.155280494510104,6.155280494510104,5.929507436986871,6.318641967859779,5.534359278092785,5.827134985651912,5.827134985651912,5.9355764423190065,6.0156868516022985,-15
1754659800,5.9890043681277305,6.171286532087978,5.9009555589261335,5.954181158324513,5.9302532846980665,6.155280494510104,6.155280494510104,5.929507436986871,6.318641967859779,5.517113593460932,5.8115357743655665,5.8115357743655665,5.9355764423190065,6.0156868516022985,-10
1754674200,5.953273854528958,5.977794561933535,5.914411008619386,5.9758125472411185,5.894963903136772,6.120431052424008,6.120431052424008,5.929507436986871,6.318641967859779,5.506355065941,5.800859277608621,5.800859277608621,5.9355764423190065,6.0156868516022985,-15
1754919000,5.946976949701745,6.056595495758994,5.937504606087405,5.95797825448134,5.894963903136772,6.120431052424008,6.120431052424008,5.929507436986871,6.318641967859779,5.4983998585303215,5.791950036409483,5.791950036409483,5.9355764423190065,6.0156868516022985,-10
1754933400,5.955039670878636,5.968295904887715,5.913357400722022,5.91735659373152,5.857948422336698,6.0885919713858545,6.0885919713858545,5.929507436986871,6.318641967859779,5.482464693637747,5.7772742623743705,5.7772742623743705,5.9355764423190065,6.0156868516022985,-15
1755005400,5.914808799645652,5.914808799645652,5.791137831217992,5.810731132075471,5.857948422336698,6.0885919713858545,6.0885919713858545,5.929507436986871,6.318641967859779,5.456324989942968,5.754742928278365,5.754742928278365,5.933811809194115,6.0156868516022985,-10
1755019800,5.810243183493,5.810243183493,5.775165319617928,5.805768098881695,5.810104057009645,6.049720810688292,6.049720810688292,5.92584600244188,6.318641967859779,5.431248212927245,5.73297239656093,5.73297239656093,5.877899742378341,6.0156868516022985,-15
1755091800,5.799533119346367,5.799533119346367,5.610005851375073,5.61131966503032,5.810104057009645,6.049720810688292,6.049720810688292,5.920861611763657,6.318641967859779,5.390803436114972,5.700046594664714,5.700046594664714,5.7214710041565455,6.0156868516022985,-15
1755106200,5.610974729241877,5.612052187702732,5.541002441476375,5.584848918802807,5.739332740091153,5.997190641719193,5.997190641719193,5.729789341106383,6.318641967859779,5.354020930522573,5.669326236945838,5.669326236945838,5.663223173607688,5.970845185154863,-35
1755178200,5.653920547537569,5.653920547537569,5.475547554755476,5.5347139451728244,5.739332740091153,5.997190641719193,5.997190641719193,5.729789341106383,6.318641967859779,5.312338008405137,5.6352544668516025,5.6352544668516025,5.619884814348021,5.970845185154863,-15
1755192600,5.5333730631704405,5.571810089020771,5.514526850399583,5.566897992687113,5.676545162119035,5.95052716421038,5.95052716421038,5.689250870510981,6.318641967859779,5.280717703095695,5.607745024936392,5.607745024936392,5.619884814348021,5.822760543568926,-35
1755264600,5.526964789778636,5.531472684085511,5.40107752170009,5.468174329788828,5.676545162119035,5.95052716421038,5.95052716421038,5.652369157682635,6.318641967859779,5.236531013659945,5.571773185812047,5.571773185812047,5.5452989567460484,5.822760543568926,-15
1755279000,5.470790892750149,5.543303537895291,5.470790892750149,5.515995483628152,5.607592183580958,5.898976880769261,5.898976880769261,5.652369157682635,6.318641967859779,5.20170600956891,5.542066790370081,5.542066790370081,5.5452989567460484,5.698314002679481,-35
1755523800,5.473371880706026,5.574969586374696,5.473371880706026,5.543819885161679,5.607592183580958,5.898976880769261,5.898976880769261,5.652369157682635,6.318641967859779,5.1800668722912055,5.520821022228209,5.520821022228209,5.5452989567460484,5.698314002679481,-15
1755538200,5.5452485269678204,5.5452485269678204,5.486853072668031,5.504694124772864,5.543055292926793,5.850021836103534,5.850021836103534,5.652369157682635,6.318641967859779,5.161573437632933,5.500975810478936,5.500975810478936,5.5452989567460484,5.698314002679481,-35
1755610200,5.527765099650083,5.544832826747721,5.242276321329986,5.283159695226248,5.543055292926793,5.850021836103534,5.850021836103534,5.652369157682635,6.318641967859779,5.128821402113592,5.470015766312226,5.470015766312226,5.4098603387018,5.698314002679481,-15
1755624600,5.282326413187154,5.311345646437994,5.217492984097286,5.248714352501168,5.446389927202071,5.780652560725466,5.780652560725466,5.434975779122573,6.318641967859779,5.095466408168718,5.438641883196581,5.438641883196581,5.337396810134467,5.698314002679481,-20
1755696600,5.2741258741258745,5.283315359728856,5.1077816128020075,5.247543140137739,5.446389927202071,5.780652560725466,5.780652560725466,5.41065289343074,6.318641967859779,5.066435232917893,5.40991424468629,5.40991424468629,5.337396810134467,5.698314002679481,-15
1755711000,5.247910863509749,5.319886057433213,5.247910863509749,5.306572155019648,5.3650434559723355,5.719851056305756,5.719851056305756,5.41065289343074,6.318641967859779,5.0547092953837565,5.391354164958352,5.391354164958352,5.337396810134467,5.489771630957744,-35
1755783000,5.283561218147918,5.311817970745298,5.237566468564279,5.267859946616423,5.3650434559723355,5.719851056305756,5.719851056305756,5.41065289343074,6.318641967859779,5.040263173504998,5.3712270908904465,5.3712270908904465,5.337396810134467,5.489771630957744,-15
1755797400,5.267488419565046,5.3130885122410545,5.266928515318146,5.298366834170854,5.284355809873856,5.658327175360529,5.658327175360529,5.41065289343074,6.318641967859779,5.035210918852202,5.356814573459274,5.356814573459274,5.337396810134467,5.464122081819985,-35
1755869400,5.261285266457681,5.3958521190261495,5.232753873987257,5.371557562076749,5.284355809873856,5.658327175360529,5.658327175360529,5.41065289343074,6.318641967859779,5.020579028690942,5.340143812327024,5.340143812327024,5.337396810134467,5.464122081819985,-10
1755883800,5.37020316027088,5.416792282182695,5.3533142080628116,5.403651727780294,5.2192535449585,5.606485656408024,5.606485656408024,5.41065289343074,6.0412833997463995,5.009453346203031,5.326441001223389,5.326441001223389,5.337396810134467,5.464122081819985,-15
1756128600,5.436790668348046,5.511996236474831,5.404716379859783,5.4068696330991415,5.2192535449585,5.606485656408024,5.606485656408024,5.41065289343074,6.0412833997463995,5.010502015186543,5.319527222879063,5.319527222879063,5.337396810134467,5.464122081819985,-10
1756143000,5.407025761124122,5.457856234096692,5.407025761124122,5.457856234096692,5.162983098500502,5.560572334326402,5.560572334326402,5.41065289343074,6.0412833997463995,5.018358603742438,5.3178586351870365,5.3178586351870365,5.377714689474664,5.464122081819985,-15
1756215000,5.473802275276398,5.555342597029228,5.473802275276398,5.538143536989857,5.162983098500502,5.560572334326402,5.560572334326402,5.41065289343074,6.0412833997463995,5.024507074133281,5.318018677679752,5.318018677679752,5.438788310677229,5.464122081819985,-10
1756229400,5.539016183303958,5.571315497862909,5.516994917407878,5.568757921419518,5.129128346115504,5.531204889669323,5.531204889669323,5.412414686575454,6.0412833997463995,5.038122509082954,5.323363282530144,5.608604055977334,5.480153974934704,5.464122081819985,5
1756301400,5.51359898798229,5.51359898798229,5.41680478603337,5.441623569973358,5.129128346115504,5.531204889669323,5.531204889669323,5.412414686575454,6.0412833997463995,5.0308232195695775,5.314202946922496,5.314202946922496,5.480153974934704,5.464122081819985,-20
